AC_REG,LOG_SN,DATE,FLT_NUM,FROM,TO,REPORT_STA,PM,ATA,DEFECTS,ACTIONS,ENG1_OIL,ENG2_OIL,APU_OIL,IDG1_OIL,IDG2_OIL,G_HYD,B_HYD,Y_HYD,PART_DESC,PN_OFF,PN_ON,SN_OFF,SN_ON,POS/FIN,MEL REF,MEL CAT
PK-PWC,,2022-07-13,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-13,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-14,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-14,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-14,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-14,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-14,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-15,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-15,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-15,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-15,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-15,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-15,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-16,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-16,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-16,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-16,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-16,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-17,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-17,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-17,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-17,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-17,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-17,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-18,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-18,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-18,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-18,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-18,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-18,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-19,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-19,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-19,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-19,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-19,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-20,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-20,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-20,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-20,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-20,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-20,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-20,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-20,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-21,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-21,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-21,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-21,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-21,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-22,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-22,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-22,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-22,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-22,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-22,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-22,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-22,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-23,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-23,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-23,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-23,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-23,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-24,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-24,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-24,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-24,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-24,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-24,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-25,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-25,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-25,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-25,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-25,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-25,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-25,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-26,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-26,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-26,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-26,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-26,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-26,,,,,,,,,2,3,0,8,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-26,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-26,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,1,1,0,0,8,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-28,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-28,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-28,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-28,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-28,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-29,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-29,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-29,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-29,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-29,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-29,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-29,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-29,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-29,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-30,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-30,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-30,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-30,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-30,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-30,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-31,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-31,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-31,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-31,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-31,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-31,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-07-31,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-01,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-01,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-01,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-01,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-01,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-01,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-02,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-02,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-02,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-02,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-02,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-03,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-03,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-03,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-03,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-04,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-04,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-04,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-04,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-04,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-05,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-05,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-05,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-05,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-05,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-05,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-05,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-05,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-06,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-06,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-06,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-06,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-06,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-06,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-07,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-07,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-08,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-08,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-08,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-08,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-08,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-08,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-08,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-09,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-09,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-09,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-09,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-09,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-09,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-10,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-10,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-10,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-10,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-10,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-10,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-10,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-10,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-11,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-11,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-11,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-11,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-11,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-11,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-11,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-12,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-13,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-13,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-13,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-13,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-13,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-13,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-13,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-13,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-14,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-14,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-14,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-08-14,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-07-29,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-07-30,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-07-31,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-02,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-03,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-04,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-04,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-05,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-05,,,,,,,,,3,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-07-22,,MPL,MPL,,PIREP,5,"WITH CLEAN CONFIGURATION, EXPERIENCED MODERATE AIRCRAFT VIBS DURING CLIMB FROM FL250 TO FL290. AIRSPEED AROUND 290 KT. VIBRATION INTESIFIED WHEN NOSE DOWN ELEVATOR INPUT SIMILAR TO BUFFETING",VISUAL INSP OF EXT AIRCRAFT FOUND NO ABNORMALITY. GVI OF ELEVATOR AND RUDDER C/O AS PER AMM TASK 05-23-30-200-005 AND 05-23-20-200-006 WITH RESULT SATISFACTORY,,,,,,,,,,,,,,,,
PK-PWD,,2022-08-12,,CGK,DPS,,PIREP,5,A320 LOAD REPORT 15 TRIGERRED AND PRINTED OUT CODE 7000. LANDING WAS NORMAL WITHOUT ANY ISSUE,REF AMM 05-51-11-200-004C PRINTED OUT WITH CODE 7XXX. NORMAL LANDING. NO ACTION NECESSARY,,,,,,,,,,,,,,,,
PK-PWD,,2022-08-12,,DPS,CGK,,PIREP,5,A320 LOAD REPORT (15) CODE 7000 TRIGERRED AND PRINTED OUT AGAIN. NORMAL LANDING WITHOUT ANY ISSUE,"REF AMM 05-51-11-200-004 C LOAD REPORT (15) WITH CODE 7000 INDICATE NORMAL LANDING AND NO MAINTENANCE ACTION IS NECESSARY, CHECK THE ACARS OUTPUT RULES REF AMM 31-36-00-740-085 BUT CODE 7000 NOT AVAIL. WILL BE IMPLEMENTED NEXT SOFTWARE DEVELOPMENT",,,,,,,,,,,,,,,,
PK-PWD,,2022-08-13,,,,,PIREP,5,LOAD REPORT (15) ON PFR,REF AMM 05-51-11-200-004 LOAD REPORT (15) ON PFR WITH CODE 7000 INDICATE NORMAL LANDING AND NO MAINTENANCE ACTION,,,,,,,,,,,,,,,,
PK-PWD,,2022-08-13,,,,,PIREP,5,FEEL VIBRATION ON EMERGENCY OVERWING WINDOW,"AFTER CHECK AND INSP FOUND WING SEAL PROFILE 192 DT FAIRING PANELS MISSING 80 INCH, SEAL TEAR OFF 30 INCH, SO REPLACE SEAL PROFILE OF WING AT FAIRING PANEL 192DT REF AMM 53-35-11 PB 401",,,,,,,,,,,,,,,,
PK-PWD,,2022-08-18,,,,,PIREP,5,LOAD REPORT (15) ON PFR,REF AMM 05-51-11-200-004 LOAD REPORT ON PFR WITH CODE 7000 INDICATE NORMAL LANDING AND NO MAINTENANCE ACTION,,,,,,,,,,,,,,,,
PK-PWD,,2022-08-18,,,,,PIREP,5,LOAD REPORT (15) ON PFR,REF AMM 05-51-11-200-004 LOAD REPORT ON PFR WITH CODE 7000 INDICATE NORMAL LANDING AND NO MAINTENANCE ACTION,,,,,,,,,,,,,,,,
PK-PWD,,2022-09-12,,,,,PIREP,32,HOT BRAKE INDICATION ON INITIAL CLIMB. BRAKE TEMP INDICATED 700 DEG-900 DEG CELCIUS FLUCTUATING AIRCRAFT RETURN TO BASE,CHECK ON PFR FOUND ECAM WARNING BRAKE HOT WITH FAILURE MSG: BRAKE TEMP SENSOR 3 (4GW)/BTMU (2GW). PERFORM T/S REF TSM 32-47-00-810-818. DO OPERATIONAL TEST OF BRAKE TEMP SENSOR RESULT WHEEL TEMP ALL 50 DEG CELCIUS,,,,,,,,,,,,,,,,
PK-PWD,,2022-09-20,,,,,PIREP,25,STOW TABLE HARD TO OPEN,AFTER CHECK FLAPER SLIDING TABLE WAS BROKEN D/T NIL SPARE INSERT TO HIL REF MEL 25-13-01 A CAT D,,,,,,,,,,,,,,,,
PK-PWD,,2022-09-20,,,,,PIREP,27,MAINTENANCE MSSG F/CTL,PFR CHECK FOUND MSG ELAC 2-COM SOURCE ECOS 1. PERFORM RESETED CB B 10 AND Q 20 AND RECYCLE PUSH BUTTON ELAC 2 MSG DISSAPEAR REF AMM 27-93-00-710-001,,,,,,,,,,,,,,,,
PK-PWD,,2022-09-20,,,,,PIREP,72,MAINTENANCE MSSG ENG#2 FADEC,"REF TSM 73-20-00-810-854 A PRINT OUT PFR WITH MESSAGE ""T25 SENSOR, J11, ECU ENG#2"" DO BITE TEST FROM ENG FADEC 2A, WITH NON MOTORING RESULT NO FAULT DETECTED",,,,,,,,,,,,,,,,
PK-PWD,,2022-08-05,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,
PK-PWD,,2022-08-05,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-08-08,,,,,,,,,6,6,0,5,4,0,0,0,,,,,,,,
PK-PWD,,2022-08-12,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-08-12,,,,,,,,,2,2,1,0,0,0,2,0,,,,,,,,
PK-PWD,,2022-08-18,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-08-20,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-08-22,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-08-23,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-08-25,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-08-27,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-08-28,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-08-28,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-08-29,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-01,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-02,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-03,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-04,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-05,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-09,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-11,,,,,,,,,1,3,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-12,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-13,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-14,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-15,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-18,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-19,,,,,,,,,2,2,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-20,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,
PK-PWD,,2022-09-21,,,,,,,,,0,2,2,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-09,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-10,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWC,,2022-09-11,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-07,,,,,,,,,3,3,0,0,2,0,0,0,,,,,,,,
PK-PWA,,2022-08-08,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-08,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-09,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-09,,,,,,,,,1,2,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-10,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-10,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,
PK-PWA,,2022-08-12,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,
